2018.6.27,15:19:04,50128,CE-28-66-01-0B-00-12-E0,13964,1
2018.6.27,15:19:06,50125,CE-28-66-01-0B-00-12-E0,15746,1
2018.6.27,15:19:09,50124,CE-28-66-01-0B-00-12-E0,18711,1
2018.6.27,15:19:11,50130,CE-28-66-01-0B-00-12-E0,20298,1
2018.6.27,15:19:15,50140,CE-28-66-01-0B-00-12-E0,24924,1
2018.6.27,15:19:18,50144,CE-28-66-01-0B-00-12-E0,27339,1
2018.6.27,15:19:40,50145,CE-28-66-01-0B-00-12-E0,49272,1
2018.6.27,15:19:42,50136,CE-28-66-01-0B-00-12-E0,51456,1
2018.6.27,15:19:44,50120,CE-28-66-01-0B-00-12-E0,53347,1
2018.6.27,15:19:46,50132,CE-28-66-01-0B-00-12-E0,55743,1
2018.6.27,15:20:44,50134,CE-28-66-01-0B-00-12-E0,113202,1
2018.6.27,15:20:46,50151,CE-28-66-01-0B-00-12-E0,115693,1
2018.6.27,15:21:01,50150,CE-28-66-01-0B-00-12-E0,130915,1
2018.6.27,15:21:04,50149,CE-28-66-01-0B-00-12-E0,133134,1
2018.6.27,15:21:05,50135,CE-28-66-01-0B-00-12-E0,134330,1
2018.6.27,15:21:07,50121,CE-28-66-01-0B-00-12-E0,136767,1
2018.6.27,15:23:23,50145,0F-2B-66-01-0B-00-12-E0,272474,1
2018.6.27,15:23:23,50145,0F-2B-66-01-0B-00-12-E0,272859,0
2018.6.27,15:23:24,50145,0F-2B-66-01-0B-00-12-E0,273316,0
2018.6.27,15:23:32,50145,0F-2B-66-01-0B-00-12-E0,281511,0
2018.6.27,15:23:32,50145,0F-2B-66-01-0B-00-12-E0,281942,0
2018.6.27,15:23:33,50145,0F-2B-66-01-0B-00-12-E0,282343,0
2018.6.27,15:23:33,50145,0F-2B-66-01-0B-00-12-E0,282777,0
2018.6.27,15:23:43,50134,14-2B-66-01-0B-00-12-E0,292998,1
2018.6.27,15:23:47,50134,14-2B-66-01-0B-00-12-E0,296500,0
2018.6.27,15:23:48,50134,14-2B-66-01-0B-00-12-E0,297167,0
2018.6.27,15:23:48,50134,14-2B-66-01-0B-00-12-E0,297529,0
2018.6.27,15:23:51,50149,FB-28-66-01-0B-00-12-E0,300705,1
2018.6.27,15:23:52,50149,FB-28-66-01-0B-00-12-E0,301143,0
2018.6.27,15:23:52,50149,FB-28-66-01-0B-00-12-E0,301540,0
2018.6.27,15:23:52,50144,22-2B-66-01-0B-00-12-E0,302086,1
