WARNING: 19 RFID event happened before it was written to file.,,,,,
2018.7.11,15:00:54,50124,D7-2B-66-01-0B-00-12-E0,23,1
2018.7.11,15:00:58,50124,D7-2B-66-01-0B-00-12-E0,4083,0
2018.7.11,15:00:58,50124,D7-2B-66-01-0B-00-12-E0,4525,0
2018.7.11,15:00:59,50124,D7-2B-66-01-0B-00-12-E0,4936,0
2018.7.11,15:01:00,50124,D7-2B-66-01-0B-00-12-E0,5726,0
2018.7.11,15:01:00,50124,D7-2B-66-01-0B-00-12-E0,6143,0
2018.7.11,15:01:01,50124,D7-2B-66-01-0B-00-12-E0,6936,0
2018.7.11,15:01:26,50124,D7-2B-66-01-0B-00-12-E0,31632,0
2018.7.11,15:01:26,50124,D7-2B-66-01-0B-00-12-E0,32061,0
2018.7.11,15:01:26,50124,D7-2B-66-01-0B-00-12-E0,32470,0
2018.7.11,15:01:28,50124,D7-2B-66-01-0B-00-12-E0,33585,0
2018.7.11,15:01:28,50124,D7-2B-66-01-0B-00-12-E0,34375,0
2018.7.11,15:01:29,50124,D7-2B-66-01-0B-00-12-E0,34811,0
2018.7.11,15:01:29,50124,D7-2B-66-01-0B-00-12-E0,35265,0
2018.7.11,15:01:34,50124,D7-2B-66-01-0B-00-12-E0,39911,0
2018.7.11,15:01:35,50124,D7-2B-66-01-0B-00-12-E0,41411,0
2018.7.11,15:01:36,50124,D7-2B-66-01-0B-00-12-E0,42181,0
2018.7.11,15:01:37,50124,D7-2B-66-01-0B-00-12-E0,42598,0
2018.7.11,15:01:37,50124,D7-2B-66-01-0B-00-12-E0,43380,0
2018.7.11,15:01:38,50124,D7-2B-66-01-0B-00-12-E0,43793,0
2018.7.11,15:01:43,50124,D7-2B-66-01-0B-00-12-E0,49223,0
2018.7.11,15:01:44,50124,D7-2B-66-01-0B-00-12-E0,49629,0
2018.7.11,15:01:44,50124,D7-2B-66-01-0B-00-12-E0,50079,0
2018.7.11,15:01:45,50124,D7-2B-66-01-0B-00-12-E0,51201,0
2018.7.11,15:01:46,50124,D7-2B-66-01-0B-00-12-E0,52305,0
2018.7.11,15:01:47,50124,D7-2B-66-01-0B-00-12-E0,52744,0
2018.7.11,15:01:47,50124,D7-2B-66-01-0B-00-12-E0,53160,0
2018.7.11,15:01:48,50124,D7-2B-66-01-0B-00-12-E0,53604,0
2018.7.11,15:01:48,50124,D7-2B-66-01-0B-00-12-E0,54355,0
2018.7.11,15:01:49,50124,D7-2B-66-01-0B-00-12-E0,54774,0
2018.7.11,15:01:49,50124,D7-2B-66-01-0B-00-12-E0,55222,0
2018.7.11,15:01:50,50124,D7-2B-66-01-0B-00-12-E0,55625,0
2018.7.11,15:02:06,50124,D7-2B-66-01-0B-00-12-E0,72018,0
2018.7.11,15:02:06,50124,D7-2B-66-01-0B-00-12-E0,72449,0
2018.7.11,15:02:07,50124,D7-2B-66-01-0B-00-12-E0,73230,0
2018.7.11,15:02:08,50124,D7-2B-66-01-0B-00-12-E0,73651,0
2018.7.11,15:02:08,50124,D7-2B-66-01-0B-00-12-E0,74071,0
2018.7.11,15:02:09,50124,D7-2B-66-01-0B-00-12-E0,74831,0
2018.7.11,15:02:09,50124,D7-2B-66-01-0B-00-12-E0,75255,0
2018.7.11,15:02:10,50124,D7-2B-66-01-0B-00-12-E0,75699,0
2018.7.11,15:02:19,50124,D7-2B-66-01-0B-00-12-E0,84645,0
2018.7.11,15:02:19,50124,D7-2B-66-01-0B-00-12-E0,85409,0
2018.7.11,15:02:20,50124,D7-2B-66-01-0B-00-12-E0,85827,0
2018.7.11,15:02:20,50124,D7-2B-66-01-0B-00-12-E0,86247,0
2018.7.11,15:02:21,50124,D7-2B-66-01-0B-00-12-E0,86701,0
2018.7.11,15:02:21,50124,D7-2B-66-01-0B-00-12-E0,87121,0
2018.7.11,15:02:21,50124,D7-2B-66-01-0B-00-12-E0,87543,0
2018.7.11,15:02:22,50124,D7-2B-66-01-0B-00-12-E0,87963,0
2018.7.11,15:02:22,50124,D7-2B-66-01-0B-00-12-E0,88384,0
2018.7.11,15:02:23,50124,D7-2B-66-01-0B-00-12-E0,88803,0
2018.7.11,15:02:23,50124,D7-2B-66-01-0B-00-12-E0,89222,0
2018.7.11,15:02:27,50124,D7-2B-66-01-0B-00-12-E0,92820,0
2018.7.11,15:02:27,50124,D7-2B-66-01-0B-00-12-E0,93240,0
2018.7.11,15:02:29,50124,D7-2B-66-01-0B-00-12-E0,94753,0
2018.7.11,15:02:31,50124,D7-2B-66-01-0B-00-12-E0,96967,0
2018.7.11,15:02:32,50124,D7-2B-66-01-0B-00-12-E0,98091,0
2018.7.11,15:02:32,50124,D7-2B-66-01-0B-00-12-E0,98511,0
2018.7.11,15:02:33,50124,D7-2B-66-01-0B-00-12-E0,98919,0
2018.7.11,15:02:33,50124,D7-2B-66-01-0B-00-12-E0,99360,0
2018.7.11,15:02:47,50124,D7-2B-66-01-0B-00-12-E0,113284,0
2018.7.11,15:02:48,50124,D7-2B-66-01-0B-00-12-E0,113717,0
2018.7.11,15:02:48,50124,D7-2B-66-01-0B-00-12-E0,114131,0
2018.7.11,15:02:48,50124,D7-2B-66-01-0B-00-12-E0,114542,0
2018.7.11,15:02:49,50124,D7-2B-66-01-0B-00-12-E0,114986,0
2018.7.11,15:02:49,50124,D7-2B-66-01-0B-00-12-E0,115391,0
2018.7.11,15:02:54,50124,D7-2B-66-01-0B-00-12-E0,119741,0
2018.7.11,15:02:54,50124,D7-2B-66-01-0B-00-12-E0,120509,0
2018.7.11,15:02:55,50124,D7-2B-66-01-0B-00-12-E0,120925,0
2018.7.11,15:02:56,50124,D7-2B-66-01-0B-00-12-E0,122054,0
2018.7.11,15:02:57,50124,D7-2B-66-01-0B-00-12-E0,122811,0
2018.7.11,15:02:57,50124,D7-2B-66-01-0B-00-12-E0,123263,0
2018.7.11,15:02:58,50124,D7-2B-66-01-0B-00-12-E0,123683,0
2018.7.11,15:02:58,50124,D7-2B-66-01-0B-00-12-E0,124105,0
2018.7.11,15:02:59,50124,D7-2B-66-01-0B-00-12-E0,124842,0
2018.7.11,15:02:59,50124,D7-2B-66-01-0B-00-12-E0,125260,0
2018.7.11,15:03:01,50124,D7-2B-66-01-0B-00-12-E0,127129,0
2018.7.11,15:03:02,50124,D7-2B-66-01-0B-00-12-E0,128297,0
2018.7.11,15:03:03,50124,D7-2B-66-01-0B-00-12-E0,128683,0
2018.7.11,15:03:04,50124,D7-2B-66-01-0B-00-12-E0,130182,0
2018.7.11,15:03:05,50124,D7-2B-66-01-0B-00-12-E0,130596,0
2018.7.11,15:03:05,50124,D7-2B-66-01-0B-00-12-E0,131014,0
2018.7.11,15:03:05,50124,D7-2B-66-01-0B-00-12-E0,131466,0
2018.7.11,15:03:06,50124,D7-2B-66-01-0B-00-12-E0,131845,0
2018.7.11,15:03:07,50124,D7-2B-66-01-0B-00-12-E0,132606,0
2018.7.11,15:03:07,50124,D7-2B-66-01-0B-00-12-E0,133058,0
2018.7.11,15:03:07,50124,D7-2B-66-01-0B-00-12-E0,133476,0
2018.7.11,15:03:08,50124,D7-2B-66-01-0B-00-12-E0,133891,0
2018.7.11,15:03:08,50124,D7-2B-66-01-0B-00-12-E0,134306,0
2018.7.11,15:03:33,50124,D7-2B-66-01-0B-00-12-E0,159281,0
2018.7.11,15:03:34,50124,D7-2B-66-01-0B-00-12-E0,159714,0
2018.7.11,15:03:34,50124,D7-2B-66-01-0B-00-12-E0,160143,0
2018.7.11,15:03:34,50124,D7-2B-66-01-0B-00-12-E0,160552,0
2018.7.11,15:03:35,50124,D7-2B-66-01-0B-00-12-E0,160993,0
2018.7.11,15:03:35,50124,D7-2B-66-01-0B-00-12-E0,161424,0
2018.7.11,15:03:36,50124,D7-2B-66-01-0B-00-12-E0,162209,0
2018.7.11,15:03:37,50124,D7-2B-66-01-0B-00-12-E0,162611,0
2018.7.11,15:03:42,50124,D7-2B-66-01-0B-00-12-E0,168016,0
2018.7.11,15:03:42,50124,D7-2B-66-01-0B-00-12-E0,168458,0
2018.7.11,15:03:43,50124,D7-2B-66-01-0B-00-12-E0,168866,0
2018.7.11,15:03:43,50124,D7-2B-66-01-0B-00-12-E0,169333,0
2018.7.11,15:03:44,50124,D7-2B-66-01-0B-00-12-E0,169743,0
2018.7.11,15:03:44,50124,D7-2B-66-01-0B-00-12-E0,170152,0
2018.7.11,15:03:45,50124,D7-2B-66-01-0B-00-12-E0,170904,0
2018.7.11,15:03:45,50124,D7-2B-66-01-0B-00-12-E0,171344,0
2018.7.11,15:03:46,50124,D7-2B-66-01-0B-00-12-E0,171749,0
2018.7.11,15:03:46,50124,D7-2B-66-01-0B-00-12-E0,172157,0
2018.7.11,15:03:47,50124,D7-2B-66-01-0B-00-12-E0,172931,0
2018.7.11,15:03:47,50124,D7-2B-66-01-0B-00-12-E0,173363,0
2018.7.11,15:04:17,50124,D7-2B-66-01-0B-00-12-E0,202663,0
2018.7.11,15:04:17,50124,D7-2B-66-01-0B-00-12-E0,203051,0
2018.7.11,15:04:17,50124,D7-2B-66-01-0B-00-12-E0,203451,0
2018.7.11,15:04:18,50124,D7-2B-66-01-0B-00-12-E0,203885,0
2018.7.11,15:04:18,50124,D7-2B-66-01-0B-00-12-E0,204317,0
2018.7.11,15:04:19,50124,D7-2B-66-01-0B-00-12-E0,204716,0
2018.7.11,15:04:19,50124,D7-2B-66-01-0B-00-12-E0,205155,0
2018.7.11,15:04:19,50124,D7-2B-66-01-0B-00-12-E0,205560,0
2018.7.11,15:04:20,50124,D7-2B-66-01-0B-00-12-E0,206001,0
2018.7.11,15:04:20,50124,D7-2B-66-01-0B-00-12-E0,206411,0
2018.7.11,15:04:23,50124,D7-2B-66-01-0B-00-12-E0,208598,0
2018.7.11,15:04:23,50124,D7-2B-66-01-0B-00-12-E0,209040,0
2018.7.11,15:04:23,50124,D7-2B-66-01-0B-00-12-E0,209455,0
2018.7.11,15:04:24,50124,D7-2B-66-01-0B-00-12-E0,209892,0
2018.7.11,15:04:25,50124,D7-2B-66-01-0B-00-12-E0,210638,0
