WARNING: 3 RFID event happened before it was written to file.,,,,,
2018.7.11,14:16:41,50125,35-2E-66-01-0B-00-12-E0,19,1
2018.7.11,14:17:32,50135,DB-2B-66-01-0B-00-12-E0,50309,1
2018.7.11,14:17:32,50135,DB-2B-66-01-0B-00-12-E0,50919,0
2018.7.11,14:17:34,50135,DB-2B-66-01-0B-00-12-E0,52569,0
2018.7.11,14:17:37,50135,DB-2B-66-01-0B-00-12-E0,55211,0
2018.7.11,14:17:48,50135,DB-2B-66-01-0B-00-12-E0,66453,0
2018.7.11,14:17:48,50135,DB-2B-66-01-0B-00-12-E0,67036,0
2018.7.11,14:17:50,50135,DB-2B-66-01-0B-00-12-E0,68648,0
2018.7.11,14:17:51,50135,DB-2B-66-01-0B-00-12-E0,69793,0
2018.7.11,14:17:52,50135,DB-2B-66-01-0B-00-12-E0,70412,0
2018.7.11,14:18:23,50125,35-2E-66-01-0B-00-12-E0,101183,1
2018.7.11,14:18:33,50135,DB-2B-66-01-0B-00-12-E0,112082,1
2018.7.11,14:18:36,50135,DB-2B-66-01-0B-00-12-E0,114274,0
2018.7.11,14:18:36,50135,DB-2B-66-01-0B-00-12-E0,114889,0
2018.7.11,14:18:37,50135,DB-2B-66-01-0B-00-12-E0,115996,0
2018.7.11,14:18:38,50135,DB-2B-66-01-0B-00-12-E0,117141,0
2018.7.11,14:18:39,50135,DB-2B-66-01-0B-00-12-E0,117760,0
2018.7.11,14:18:40,50135,DB-2B-66-01-0B-00-12-E0,118405,0
2018.7.11,14:18:40,50135,DB-2B-66-01-0B-00-12-E0,119042,0
2018.7.11,14:18:41,50135,DB-2B-66-01-0B-00-12-E0,119643,0
2018.7.11,14:18:43,50135,DB-2B-66-01-0B-00-12-E0,121831,0
2018.7.11,14:18:44,50135,DB-2B-66-01-0B-00-12-E0,122947,0
2018.7.11,14:18:45,50135,DB-2B-66-01-0B-00-12-E0,123566,0
2018.7.11,14:18:53,50135,DB-2B-66-01-0B-00-12-E0,131267,0
2018.7.11,14:18:54,50135,DB-2B-66-01-0B-00-12-E0,132396,0
2018.7.11,14:18:55,50135,DB-2B-66-01-0B-00-12-E0,133506,0
2018.7.11,14:18:55,50135,DB-2B-66-01-0B-00-12-E0,134143,0
2018.7.11,14:18:56,50135,DB-2B-66-01-0B-00-12-E0,134768,0
2018.7.11,14:19:23,50125,35-2E-66-01-0B-00-12-E0,162075,1
2018.7.11,14:19:24,50135,DB-2B-66-01-0B-00-12-E0,162267,0
2018.7.11,14:19:24,50125,35-2E-66-01-0B-00-12-E0,162506,0
2018.7.11,14:19:24,50135,DB-2B-66-01-0B-00-12-E0,162904,0
2018.7.11,14:19:24,50125,35-2E-66-01-0B-00-12-E0,162942,0
2018.7.11,14:19:25,50125,35-2E-66-01-0B-00-12-E0,163347,0
2018.7.11,14:19:25,50135,DB-2B-66-01-0B-00-12-E0,164022,0
